Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
850.516854,6,Tick,1687,1632,55,-55,142500,143000,-5764,32764,17034
850.704672,0,Tick,0,105,-105,75,142500,143000,-3,4238003,-21967,BREACH
850.704672,1,Tick,0,0,0,0,142500,143000,0,0,0
850.704672,2,Tick,203,204,-1,0,142500,143000,-3870,162870,20156
850.704672,3,Tick,3613,3570,43,0,142500,143000,-125,-5647575,489127,BREACH
850.704672,4,Tick,1600,1600,0,0,142500,143000,-38593,389793,389793
850.704672,5,Tick,2373,2341,32,0,142500,143000,131514,-4288314,278534,BREACH
850.704672,6,Tick,1687,1632,55,-55,142500,143000,-5764,32764,17034
850.99662,0,Tick,0,105,-105,75,142500,143000,-3,4238003,-21967,BREACH
850.99662,1,Tick,0,0,0,0,142500,143000,0,0,0
850.99662,2,Tick,203,204,-1,0,142500,143000,-3870,162870,20156
850.99662,3,Tick,3613,3570,43,0,142500,143000,-125,-5647575,489127,BREACH
850.99662,4,Tick,1600,1600,0,0,142500,143000,-38593,389793,389793
850.99662,5,Tick,2373,2341,32,0,142500,143000,131514,-4288314,278534,BREACH
850.99662,6,Tick,1687,1632,55,-55,142500,143000,-5764,32764,17034
851.254003,0,Tick,0,105,-105,75,143200,143000,-3,4238003,-72997,BREACH
851.254003,1,Tick,0,0,0,0,143200,143000,0,0,0
851.254003,2,Tick,203,204,-1,0,143200,143000,-3870,162870,19670
851.254003,3,Tick,3613,3570,43,0,143200,143000,-125,-5647575,510025,BREACH
851.254003,4,Tick,1600,1600,0,0,143200,143000,-38593,389793,389793
851.254003,5,Tick,2373,2341,32,0,143200,143000,131514,-4288314,294086,BREACH
851.254003,6,Tick,1687,1662,25,-25,143200,143000,-6193,24193,29193
851.531512,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
851.531512,1,Tick,0,0,0,0,143200,143400,0,0,0
851.531512,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
851.531512,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
851.531512,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
851.531512,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
851.531512,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
851.785176,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
851.785176,1,Tick,0,0,0,0,143200,143400,0,0,0
851.785176,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
851.785176,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
851.785176,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
851.785176,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
851.785176,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
851.971846,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
851.971846,1,Tick,0,0,0,0,143200,143400,0,0,0
851.971846,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
851.971846,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
851.971846,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
851.971846,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
851.971846,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
852.290768,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
852.290768,1,Tick,0,0,0,0,143200,143400,0,0,0
852.290768,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
852.290768,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
852.290768,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
852.290768,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
852.290768,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
852.467283,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
852.467283,1,Tick,0,0,0,0,143200,143400,0,0,0
852.467283,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
852.467283,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
852.467283,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
852.467283,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
852.467283,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
852.797889,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
852.797889,1,Tick,0,0,0,0,143200,143400,0,0,0
852.797889,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
852.797889,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
852.797889,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
852.797889,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
852.797889,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
853.043624,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
853.043624,1,Tick,0,0,0,0,143200,143400,0,0,0
853.043624,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
853.043624,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
853.043624,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
853.043624,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
853.043624,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
853.249187,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
853.249187,1,Tick,0,0,0,0,143200,143400,0,0,0
853.249187,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
853.249187,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
853.249187,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
853.249187,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
853.249187,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
853.538321,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
853.538321,1,Tick,0,0,0,0,143200,143400,0,0,0
853.538321,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
853.538321,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
853.538321,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
853.538321,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
853.538321,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
853.707064,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
853.707064,1,Tick,0,0,0,0,143200,143400,0,0,0
853.707064,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
853.707064,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
853.707064,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
853.707064,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
853.707064,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
854.019549,0,Tick,0,105,-105,75,143200,143400,-3,4238003,-42997,BREACH
854.019549,1,Tick,0,0,0,0,143200,143400,0,0,0
854.019549,2,Tick,203,206,-3,0,143200,143400,-3899,449099,19499
854.019549,3,Tick,3613,3570,43,0,143200,143400,-125,-5647575,510025,BREACH
854.019549,4,Tick,1600,1600,0,0,143200,143400,-38593,389793,389793
854.019549,5,Tick,2373,2341,32,0,143200,143400,131514,-4288314,294086,BREACH
854.019549,6,Tick,1687,1662,25,-25,143200,143400,-6193,24193,19193
854.208756,0,Tick,0,105,-105,75,143200,143500,-3,4238003,-36862,BREACH
854.208756,1,Tick,0,0,0,0,143200,143500,0,0,0
854.208756,2,Tick,203,206,-3,0,143200,143500,-3899,449099,19460
854.208756,3,Tick,3613,3570,43,0,143200,143500,-125,-5647575,510584,BREACH
854.208756,4,Tick,1600,1600,0,0,143200,143500,-38593,389793,389793
854.208756,5,Tick,2373,2341,32,0,143200,143500,131514,-4288314,294502,BREACH
854.208756,6,Tick,1687,1662,25,-25,143200,143500,-6193,24193,17018
854.470292,0,Tick,0,105,-105,75,143200,143500,-3,4238003,-36862,BREACH
854.470292,1,Tick,0,0,0,0,143200,143500,0,0,0
854.470292,2,Tick,203,206,-3,0,143200,143500,-3899,449099,19460
854.470292,3,Tick,3613,3570,43,0,143200,143500,-125,-5647575,510584,BREACH
854.470292,4,Tick,1600,1600,0,0,143200,143500,-38593,389793,389793
854.470292,5,Tick,2373,2341,32,0,143200,143500,131514,-4288314,294502,BREACH
854.470292,6,Tick,1687,1662,25,-25,143200,143500,-6193,24193,17018
854.791407,0,Tick,0,105,-105,75,143200,143500,-3,4238003,-36862,BREACH
854.791407,1,Tick,0,0,0,0,143200,143500,0,0,0
854.791407,2,Tick,203,206,-3,0,143200,143500,-3899,449099,19460
854.791407,3,Tick,3613,3570,43,0,143200,143500,-125,-5647575,510584,BREACH
854.791407,4,Tick,1600,1600,0,0,143200,143500,-38593,389793,389793
854.791407,5,Tick,2373,2341,32,0,143200,143500,131514,-4288314,294502,BREACH
854.791407,6,Tick,1687,1662,25,-25,143200,143500,-6193,24193,17018
854.968731,0,Tick,0,105,-105,75,143200,143500,-3,4238003,-36862,BREACH
854.968731,1,Tick,0,0,0,0,143200,143500,0,0,0
854.968731,2,Tick,203,206,-3,0,143200,143500,-3899,449099,19460
854.968731,3,Tick,3613,3570,43,0,143200,143500,-125,-5647575,510584,BREACH
854.968731,4,Tick,1600,1600,0,0,143200,143500,-38593,389793,389793
854.968731,5,Tick,2373,2341,32,0,143200,143500,131514,-4288314,294502,BREACH
854.968731,6,Tick,1687,1662,25,-25,143200,143500,-6193,24193,17018
855.223609,0,Tick,0,105,-105,75,143200,143800,-3,4238003,-45757,BREACH
855.223609,1,Tick,0,0,0,0,143200,143800,0,0,0
855.223609,2,Tick,203,206,-3,0,143200,143800,-3899,449099,18563
855.223609,3,Tick,3613,3570,43,0,143200,143800,-125,-5647575,523441,BREACH
855.223609,4,Tick,1600,1600,0,0,143200,143800,-38593,389793,389793
855.223609,5,Tick,2373,2341,32,0,143200,143800,131514,-4288314,304070,BREACH
855.223609,6,Tick,1687,1662,25,-25,143200,143800,-6193,24193,16993
855.519962,0,Tick,0,105,-105,75,143300,143800,-3,4238003,-45757,BREACH
855.519962,1,Tick,0,0,0,0,143300,143800,0,0,0
855.519962,2,Tick,203,206,-3,0,143300,143800,-3899,449099,18563
855.519962,3,Tick,3613,3570,43,0,143300,143800,-125,-5647575,523441,BREACH
855.519962,4,Tick,1600,1600,0,0,143300,143800,-38593,389793,389793
855.519962,5,Tick,2373,2341,32,0,143300,143800,131514,-4288314,304070,BREACH
855.519962,6,Tick,1687,1692,-5,5,143300,143800,-6623,3623,5063
855.774964,0,Tick,0,105,-105,75,143300,143800,-3,4238003,-45757,BREACH
855.774964,1,Tick,0,0,0,0,143300,143800,0,0,0
855.774964,2,Tick,203,206,-3,0,143300,143800,-3899,449099,18563
855.774964,3,Tick,3613,3570,43,0,143300,143800,-125,-5647575,523441,BREACH
855.774964,4,Tick,1600,1600,0,0,143300,143800,-38593,389793,389793
855.774964,5,Tick,2373,2341,32,0,143300,143800,131514,-4288314,304070,BREACH
855.774964,6,Tick,1687,1692,-5,5,143300,143800,-6623,3623,5063
856.031477,0,Tick,0,105,-105,75,143300,143800,-3,4238003,-45757,BREACH
856.031477,1,Tick,0,0,0,0,143300,143800,0,0,0
856.031477,2,Tick,203,206,-3,0,143300,143800,-3899,449099,18563
856.031477,3,Tick,3613,3570,43,0,143300,143800,-125,-5647575,523441,BREACH
856.031477,4,Tick,1600,1600,0,0,143300,143800,-38593,389793,389793
856.031477,5,Tick,2373,2341,32,0,143300,143800,131514,-4288314,304070,BREACH
856.031477,6,Tick,1687,1692,-5,5,143300,143800,-6623,3623,5063
856.217912,0,Tick,0,105,-105,75,143400,143800,-3,4238003,-45757,BREACH
856.217912,1,Tick,0,0,0,0,143400,143800,0,0,0
856.217912,2,Tick,203,206,-3,0,143400,143800,-3899,449099,18563
856.217912,3,Tick,3613,3570,43,0,143400,143800,-125,-5647575,523441,BREACH
856.217912,4,Tick,1600,1600,0,0,143400,143800,-38593,389793,389793
856.217912,5,Tick,2373,2341,32,0,143400,143800,131514,-4288314,304070,BREACH
856.217912,6,Tick,1687,1692,-5,5,143400,143800,-6623,3623,5063
856.466677,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
856.466677,1,Tick,0,0,0,0,143400,143700,0,0,0
856.466677,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
856.466677,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
856.466677,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
856.466677,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
856.466677,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
856.780571,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
856.780571,1,Tick,0,0,0,0,143400,143700,0,0,0
856.780571,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
856.780571,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
856.780571,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
856.780571,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
856.780571,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
857.038143,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
857.038143,1,Tick,0,0,0,0,143400,143700,0,0,0
857.038143,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
857.038143,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
857.038143,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
857.038143,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
857.038143,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
857.207659,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
857.207659,1,Tick,0,0,0,0,143400,143700,0,0,0
857.207659,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
857.207659,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
857.207659,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
857.207659,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
857.207659,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
857.479404,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
857.479404,1,Tick,0,0,0,0,143400,143700,0,0,0
857.479404,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
857.479404,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
857.479404,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
857.479404,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
857.479404,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
857.758173,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
857.758173,1,Tick,0,0,0,0,143400,143700,0,0,0
857.758173,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
857.758173,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
857.758173,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
857.758173,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
857.758173,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
858.006047,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
858.006047,1,Tick,0,0,0,0,143400,143700,0,0,0
858.006047,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
858.006047,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
858.006047,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
858.006047,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
858.006047,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
858.266581,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
858.266581,1,Tick,0,0,0,0,143400,143700,0,0,0
858.266581,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
858.266581,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
858.266581,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
858.266581,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
858.266581,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
858.506219,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
858.506219,1,Tick,0,0,0,0,143400,143700,0,0,0
858.506219,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
858.506219,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
858.506219,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
858.506219,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
858.506219,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
858.709596,0,Tick,0,105,-105,75,143400,143700,-3,4238003,-42862,BREACH
858.709596,1,Tick,0,0,0,0,143400,143700,0,0,0
858.709596,2,Tick,203,206,-3,0,143400,143700,-3899,449099,18860
858.709596,3,Tick,3613,3570,43,0,143400,143700,-125,-5647575,519184,BREACH
858.709596,4,Tick,1600,1600,0,0,143400,143700,-38593,389793,389793
858.709596,5,Tick,2373,2341,32,0,143400,143700,131514,-4288314,300902,BREACH
858.709596,6,Tick,1687,1692,-5,5,143400,143700,-6623,3623,5058
858.959454,0,Tick,0,105,-105,75,143400,143900,-3,4238003,-48757,BREACH
858.959454,1,Tick,0,0,0,0,143400,143900,0,0,0
858.959454,2,Tick,203,206,-3,0,143400,143900,-3899,449099,18263
858.959454,3,Tick,3613,3570,43,0,143400,143900,-125,-5647575,527741,BREACH
858.959454,4,Tick,1600,1600,0,0,143400,143900,-38593,389793,389793
858.959454,5,Tick,2373,2341,32,0,143400,143900,131514,-4288314,307270,BREACH
858.959454,6,Tick,1687,1692,-5,5,143400,143900,-6623,3623,5063
859.237832,0,Tick,0,105,-105,75,143400,143900,-3,4238003,-48757,BREACH
859.237832,1,Tick,0,0,0,0,143400,143900,0,0,0
859.237832,2,Tick,203,206,-3,0,143400,143900,-3899,449099,18263
859.237832,3,Tick,3613,3570,43,0,143400,143900,-125,-5647575,527741,BREACH
859.237832,4,Tick,1600,1600,0,0,143400,143900,-38593,389793,389793
859.237832,5,Tick,2373,2341,32,0,143400,143900,131514,-4288314,307270,BREACH
859.237832,6,Tick,1717,1692,25,-25,143400,143900,-5763,17763,10563
859.467605,0,Tick,0,105,-105,75,143400,144100,-3,4238003,-54757,BREACH
859.467605,1,Tick,0,0,0,0,143400,144100,0,0,0
859.467605,2,Tick,203,206,-3,0,143400,144100,-3899,449099,17663
859.467605,3,Tick,3613,3570,43,0,143400,144100,-125,-5647575,536341,BREACH
859.467605,4,Tick,1600,1600,0,0,143400,144100,-38593,389793,389793
859.467605,5,Tick,2373,2341,32,0,143400,144100,131514,-4288314,313670,BREACH
859.467605,6,Tick,1717,1692,25,-25,143400,144100,-5763,17763,10563
859.706336,0,Tick,0,105,-105,75,143400,144100,-3,4238003,-54757,BREACH
859.706336,1,Tick,0,0,0,0,143400,144100,0,0,0
859.706336,2,Tick,203,206,-3,0,143400,144100,-3899,449099,17663
859.706336,3,Tick,3613,3570,43,0,143400,144100,-125,-5647575,536341,BREACH
859.706336,4,Tick,1600,1600,0,0,143400,144100,-38593,389793,389793
859.706336,5,Tick,2373,2341,32,0,143400,144100,131514,-4288314,313670,BREACH
859.706336,6,Tick,1717,1692,25,-25,143400,144100,-5763,17763,10563
860.02397,0,Tick,0,105,-105,75,143400,144100,-3,4238003,-54757,BREACH
860.02397,1,Tick,0,0,0,0,143400,144100,0,0,0
860.02397,2,Tick,203,206,-3,0,143400,144100,-3899,449099,17663
860.02397,3,Tick,3613,3570,43,0,143400,144100,-125,-5647575,536341,BREACH
860.02397,4,Tick,1600,1600,0,0,143400,144100,-38593,389793,389793
860.02397,5,Tick,2373,2341,32,0,143400,144100,131514,-4288314,313670,BREACH
860.02397,6,Tick,1717,1692,25,-25,143400,144100,-5763,17763,10563
860.239582,0,Tick,0,105,-105,75,143400,144000,-3,4238003,-51757,BREACH
860.239582,1,Tick,0,0,0,0,143400,144000,0,0,0
860.239582,2,Tick,203,206,-3,0,143400,144000,-3899,449099,17963
860.239582,3,Tick,3613,3570,43,0,143400,144000,-125,-5647575,532041,BREACH
860.239582,4,Tick,1600,1600,0,0,143400,144000,-38593,389793,389793
860.239582,5,Tick,2373,2341,32,0,143400,144000,131514,-4288314,310470,BREACH
860.239582,6,Tick,1717,1692,25,-25,143400,144000,-5763,17763,10563
860.50029,0,Tick,0,105,-105,75,143400,144000,-3,4238003,-51757,BREACH
860.50029,1,Tick,0,0,0,0,143400,144000,0,0,0
860.50029,2,Tick,203,206,-3,0,143400,144000,-3899,449099,17963
860.50029,3,Tick,3613,3570,43,0,143400,144000,-125,-5647575,532041,BREACH
860.50029,4,Tick,1600,1600,0,0,143400,144000,-38593,389793,389793
860.50029,5,Tick,2373,2341,32,0,143400,144000,131514,-4288314,310470,BREACH
860.50029,6,Tick,1717,1692,25,-25,143400,144000,-5763,17763,10563
860.747802,0,Tick,0,105,-105,75,143500,144000,-3,4238003,-51757,BREACH
860.747802,1,Tick,0,0,0,0,143500,144000,0,0,0
860.747802,2,Tick,203,206,-3,0,143500,144000,-3899,449099,17963
860.747802,3,Tick,3613,3570,43,0,143500,144000,-125,-5647575,532041,BREACH
860.747802,4,Tick,1600,1600,0,0,143500,144000,-38593,389793,389793
860.747802,5,Tick,2373,2341,32,0,143500,144000,131514,-4288314,310470,BREACH
860.747802,6,Tick,1747,1692,55,-55,143500,144000,-4902,31902,16062
860.97442,0,Tick,0,105,-105,75,143500,144000,-3,4238003,-51757,BREACH
860.97442,1,Tick,0,0,0,0,143500,144000,0,0,0
860.97442,2,Tick,203,206,-3,0,143500,144000,-3899,449099,17963
860.97442,3,Tick,3613,3570,43,0,143500,144000,-125,-5647575,532041,BREACH
860.97442,4,Tick,1600,1600,0,0,143500,144000,-38593,389793,389793
860.97442,5,Tick,2373,2341,32,0,143500,144000,131514,-4288314,310470,BREACH
860.97442,6,Tick,1747,1692,55,-55,143500,144000,-4902,31902,16062
861.204955,0,Tick,0,105,-105,75,143500,143900,-3,4238003,-48757,BREACH
861.204955,1,Tick,0,0,0,0,143500,143900,0,0,0
861.204955,2,Tick,203,206,-3,0,143500,143900,-3899,449099,18263
861.204955,3,Tick,3613,3570,43,0,143500,143900,-125,-5647575,527741,BREACH
861.204955,4,Tick,1600,1600,0,0,143500,143900,-38593,389793,389793
861.204955,5,Tick,2373,2341,32,0,143500,143900,131514,-4288314,307270,BREACH
861.204955,6,Tick,1747,1692,55,-55,143500,143900,-4902,31902,16062
861.513113,0,Tick,0,105,-105,75,143500,143800,-3,4238003,-45757,BREACH
861.513113,1,Tick,0,0,0,0,143500,143800,0,0,0
861.513113,2,Tick,203,206,-3,0,143500,143800,-3899,449099,18563
861.513113,3,Tick,3613,3570,43,0,143500,143800,-125,-5647575,523441,BREACH
861.513113,4,Tick,1600,1600,0,0,143500,143800,-38593,389793,389793
861.513113,5,Tick,2373,2341,32,0,143500,143800,131514,-4288314,304070,BREACH
861.513113,6,Tick,1747,1692,55,-55,143500,143800,-4902,31902,16062
861.725824,0,Tick,0,105,-105,75,143500,143800,-3,4238003,-45757,BREACH
861.725824,1,Tick,0,0,0,0,143500,143800,0,0,0
861.725824,2,Tick,203,206,-3,0,143500,143800,-3899,449099,18563
861.725824,3,Tick,3613,3570,43,0,143500,143800,-125,-5647575,523441,BREACH
861.725824,4,Tick,1600,1600,0,0,143500,143800,-38593,389793,389793
861.725824,5,Tick,2373,2341,32,0,143500,143800,131514,-4288314,304070,BREACH
861.725824,6,Tick,1747,1692,55,-55,143500,143800,-4902,31902,16062
861.951147,0,Tick,0,105,-105,75,143000,143800,-3,4238003,-45757,BREACH
861.951147,1,Tick,0,0,0,0,143000,143800,0,0,0
861.951147,2,Tick,203,206,-3,0,143000,143800,-3899,449099,18563
861.951147,3,Tick,3613,3570,43,0,143000,143800,-125,-5647575,523441,BREACH
861.951147,4,Tick,1650,1600,50,-50,143000,143800,-39310,400510,386110
861.951147,5,Tick,2373,2341,32,0,143000,143800,131514,-4288314,304070,BREACH
861.951147,6,Tick,1747,1692,55,-55,143000,143800,-4902,31902,16062
862.258085,0,Tick,0,105,-105,75,143000,143800,-3,4238003,-45757,BREACH
862.258085,1,Tick,0,0,0,0,143000,143800,0,0,0
862.258085,2,Tick,203,206,-3,0,143000,143800,-3899,449099,18563
862.258085,3,Tick,3613,3570,43,0,143000,143800,-125,-5647575,523441,BREACH
862.258085,4,Tick,1650,1600,50,-50,143000,143800,-39310,400510,386110
862.258085,5,Tick,2373,2341,32,0,143000,143800,131514,-4288314,304070,BREACH
862.258085,6,Tick,1747,1692,55,-55,143000,143800,-4902,31902,16062
862.518297,0,Tick,0,105,-105,75,143200,143800,-3,4238003,-45757,BREACH
862.518297,1,Tick,0,0,0,0,143200,143800,0,0,0
862.518297,2,Tick,203,206,-3,0,143200,143800,-3899,449099,18563
862.518297,3,Tick,3613,3570,43,0,143200,143800,-125,-5647575,523441,BREACH
862.518297,4,Tick,1662,1600,62,-62,143200,143800,-39482,405482,387626
862.518297,5,Tick,2373,2341,32,0,143200,143800,131514,-4288314,304070,BREACH
862.518297,6,Tick,1777,1692,85,-85,143200,143800,-5332,44332,19852
862.768134,0,Tick,0,105,-105,75,143200,143800,-3,4238003,-45757,BREACH
862.768134,1,Tick,0,0,0,0,143200,143800,0,0,0
862.768134,2,Tick,203,206,-3,0,143200,143800,-3899,449099,18563
862.768134,3,Tick,3613,3570,43,0,143200,143800,-125,-5647575,523441,BREACH
862.768134,4,Tick,1662,1600,62,-62,143200,143800,-39482,405482,387626
862.768134,5,Tick,2373,2341,32,0,143200,143800,131514,-4288314,304070,BREACH
862.768134,6,Tick,1777,1692,85,-85,143200,143800,-5332,44332,19852
862.958511,0,Tick,0,105,-105,75,143200,143800,-3,4238003,-45757,BREACH
862.958511,1,Tick,0,0,0,0,143200,143800,0,0,0
862.958511,2,Tick,203,206,-3,0,143200,143800,-3899,449099,18563
862.958511,3,Tick,3613,3570,43,0,143200,143800,-125,-5647575,523441,BREACH
862.958511,4,Tick,1662,1600,62,-62,143200,143800,-39482,405482,387626
862.958511,5,Tick,2373,2341,32,0,143200,143800,131514,-4288314,304070,BREACH
862.958511,6,Tick,1777,1692,85,-85,143200,143800,-5332,44332,19852
863.25298,0,Tick,0,105,-105,75,143200,143800,-3,4238003,-45757,BREACH
863.25298,1,Tick,0,0,0,0,143200,143800,0,0,0
863.25298,2,Tick,203,206,-3,0,143200,143800,-3899,449099,18563
863.25298,3,Tick,3613,3570,43,0,143200,143800,-125,-5647575,523441,BREACH
863.25298,4,Tick,1662,1600,62,-62,143200,143800,-39482,405482,387626
863.25298,5,Tick,2373,2341,32,0,143200,143800,131514,-4288314,304070,BREACH
863.25298,6,Tick,1777,1692,85,-85,143200,143800,-5332,44332,19852
863.529494,0,Tick,0,105,-105,75,143200,143800,-3,4238003,-45757,BREACH
863.529494,1,Tick,0,0,0,0,143200,143800,0,0,0
863.529494,2,Tick,203,206,-3,0,143200,143800,-3899,449099,18563
