Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
6.921411,,Insert,177574327,0,B,1000,146900,G,
6.921658,,Cancel,177574115,,,-1000,,,
6.922121,,Cancel,177572719,,,-200,,,
6.92229,,Cancel,177540395,,,-1000,,,
6.924595,,Cancel,177572843,,,-1000,,,
6.925358,,Cancel,177574327,,,-1000,,,
6.925385,,Cancel,177572747,,,-1000,,,
6.925418,,Insert,177575247,0,A,1000,147100,G,
6.925559,,Insert,177575319,0,A,1000,147100,G,
6.925685,,Insert,177575343,0,B,2000,145900,G,
6.925913,,Cancel,177575319,,,-1000,,,
6.925943,,Cancel,177524711,,,-8000,,,
6.925953,,Cancel,177572735,,,-1000,,,
6.926006,,Cancel,177569295,,,-400,,,
6.926059,,Insert,177575383,0,A,400,147100,G,
6.926206,,Cancel,177563847,,,-1000,,,
6.926209,,Cancel,177564591,,,-1000,,,
6.926209,,Cancel,177569271,,,-1000,,,
6.926222,,Insert,177575399,0,A,1000,147100,G,
6.926253,,Cancel,177572771,,,-2000,,,
6.926253,,Insert,177575407,0,B,2000,112800,G,
6.926376,,Cancel,177575399,,,-1000,,,
6.926384,,Insert,177575439,0,A,2000,148000,G,
6.926397,,Insert,177575447,0,A,1000,147100,G,
6.926455,,Insert,177575459,0,A,1000,147400,G,
6.926504,,Insert,177575471,0,A,1000,147100,G,
6.926505,,Insert,177575475,0,A,1000,147100,G,
6.926507,,Insert,177575479,0,B,1000,146600,G,
6.926563,,Insert,177575483,0,B,1000,146200,G,
6.926652,,Cancel,177572755,,,-1000,,,
6.926656,,Cancel,177570199,,,-2000,,,
6.926656,,Insert,177575495,0,A,2000,181700,G,
6.926698,,Insert,177575503,0,A,1000,147100,G,
6.926814,,Cancel,177575479,,,-1000,,,
6.926834,,Insert,177575511,0,A,1000,147400,G,
6.927133,,Cancel,177575511,,,-1000,,,
6.928006,,Cancel,177575495,,,-2000,,,
6.928006,,Insert,177575655,0,A,2000,181600,G,
6.928168,,Cancel,177575655,,,-2000,,,
6.928168,,Insert,177575667,0,A,2000,181700,G,
6.928521,,Cancel,177575503,,,-1000,,,
6.929263,,Insert,177575807,0,B,8000,146800,G,
6.929463,,Insert,177575891,0,B,1000,146800,G,
6.929614,,Insert,177575911,0,B,1000,146600,G,
6.929646,,Cancel,177575475,,,-1000,,,
6.929659,,Cancel,177575471,,,-1000,,,
6.929745,,Cancel,177575483,,,-1000,,,
6.929936,,Cancel,177575407,,,-2000,,,
6.929936,,Insert,177575963,0,B,2000,112900,G,
6.930023,,Insert,177575967,0,B,1000,146200,G,
6.930117,,Insert,177575995,0,B,8000,146800,G,
6.930218,,Cancel,177575963,,,-2000,,,
6.930218,,Insert,177576127,0,B,2000,112800,G,
6.930301,,Cancel,177575967,,,-1000,,,
6.930492,,Insert,177576227,0,B,1000,146900,G,
6.930495,,Insert,177576231,0,B,1000,146900,G,
6.930505,,Cancel,177576127,,,-2000,,,
6.930505,,Insert,177576235,0,B,2000,112900,G,
6.93052,,Cancel,177575807,,,-8000,,,
6.93052,,Cancel,177575995,,,-8000,,,
6.930528,,Insert,177576243,0,B,3000,146700,G,
6.930528,,Insert,177576247,0,B,1000,146900,G,
6.930537,,Cancel,177569935,,,-3000,,,
6.930599,,Cancel,177575343,,,-2000,,,
6.933345,,Cancel,177550811,,,-1000,,,
6.936367,,Insert,177576695,0,B,1000,146900,G,
6.943067,,Cancel,177575247,,,-1000,,,
6.943067,,Insert,177576919,0,B,8000,146900,G,
6.943069,,Cancel,177573695,,,-1000,,,
6.943078,,Insert,177576935,0,B,1000,145400,G,
6.943311,,Cancel,177571707,,,-1000,,,
6.943368,,Cancel,177576695,,,-1000,,,
6.944771,,Cancel,177576935,,,-1000,,,
6.947099,,Insert,177577151,0,A,2000,147200,G,
6.948537,,Cancel,177576247,,,-1000,,,
6.9544,,Cancel,177576919,,,-8000,,,
6.954424,,Cancel,177565319,,,-1000,,,
6.954457,,Insert,177577375,0,A,1000,148500,G,
6.959443,,Insert,177577451,0,B,1000,146900,G,
6.95948,,Insert,177577459,0,B,8000,146900,G,
6.959852,,Cancel,177525111,,,-1000,,,
6.959887,,Cancel,177520267,,,-770,,,
6.959925,,Cancel,177563563,,,-1000,,,
6.960059,,Insert,177577503,0,B,1000,146700,G,
6.960083,,Insert,177577515,0,B,750,146900,G,
6.960104,,Cancel,177520295,,,-1000,,,
6.960685,,Cancel,177537155,,,-1000,,,
6.960685,,Insert,177577611,0,B,1000,146700,G,
6.960845,,Insert,177577627,0,A,1000,148100,G,
6.961789,,Cancel,177551543,,,-1000,,,
6.962826,,Cancel,177577503,,,-1000,,,
6.964844,,Cancel,177577515,,,-750,,,
6.964874,,Insert,177577779,0,A,1000,147200,G,
6.968206,,Cancel,177577375,,,-1000,,,
6.968247,,Cancel,177522767,,,-8000,,,
6.968302,,Cancel,177575383,,,-400,,,
6.968357,,Insert,177577939,0,A,400,147200,G,
6.96838,,Insert,177577947,0,B,750,146900,G,
6.968613,,Insert,177577979,0,B,1000,146900,G,
6.969022,,Cancel,177519803,,,-1000,,,
6.969278,,Cancel,177576235,,,-2000,,,
6.969278,,Insert,177578087,0,B,2000,113000,G,
6.970532,,Insert,177578159,0,A,8000,147100,G,
6.970589,,Cancel,177577947,,,-750,,,
6.970796,,Cancel,177577939,,,-400,,,
6.970939,,Cancel,177578087,,,-2000,,,
6.970939,,Insert,177578191,0,B,2000,112900,G,
6.971216,,Insert,177578207,0,B,1000,146300,G,
6.974792,,Insert,177578243,0,A,1000,147200,G,
6.975656,,Cancel,177577459,,,-8000,,,
6.984613,,Insert,177578491,0,B,750,116900,G,
6.984643,,Insert,177578499,0,B,1000,102600,G,
6.985066,,Cancel,177570315,,,-1000,,,
6.998172,,Cancel,177575447,,,-1000,,,
6.998175,,Cancel,177577451,,,-1000,,,
6.998241,,Insert,177578739,0,A,400,147100,G,
6.998423,,Cancel,177577979,,,-1000,,,
6.998465,,Cancel,177575911,,,-1000,,,
6.998503,,Cancel,177577611,,,-1000,,,
6.998732,,Insert,177578811,0,A,1000,147100,G,
6.998751,,Cancel,177576227,,,-1000,,,
6.998762,,Insert,177578815,0,A,1000,147100,G,
6.998768,,Cancel,177576231,,,-1000,,,
6.998813,,Insert,177578831,0,B,1000,146800,G,
6.998842,,Insert,177578835,0,A,1000,147200,G,
6.999101,,Insert,177578883,0,B,2000,145900,G,
6.99922,,Cancel,177578191,,,-2000,,,
6.99922,,Insert,177578891,0,B,2000,112800,G,
6.999497,,Insert,177578915,0,B,1000,146200,G,
6.999497,,Insert,177578919,0,B,1000,146800,G,
6.999541,,Insert,177578923,0,A,1000,147400,G,
6.999594,,Insert,177578931,0,B,1000,146600,G,
6.999887,,Cancel,177578931,,,-1000,,,
7.000181,,Cancel,177578923,,,-1000,,,
7.000906,,Insert,177579055,0,B,8000,146800,G,
7.001019,,Insert,177579071,0,B,8000,146800,G,
7.001052,,Cancel,177578811,,,-1000,,,
7.001079,,Cancel,177578815,,,-1000,,,
7.00109,,Insert,177579079,0,B,1000,146600,G,
7.001133,,Cancel,177578739,,,-400,,,
7.001189,,Insert,177579111,0,A,400,147200,G,
7.001223,,Cancel,177578915,,,-1000,,,
7.001403,,Cancel,177578891,,,-2000,,,
7.001403,,Insert,177579187,0,B,2000,112900,G,
7.003027,,Cancel,177579187,,,-2000,,,
7.003027,,Insert,177579363,0,B,2000,112800,G,
7.003279,,Insert,177579379,0,B,1000,146200,G,
7.006338,,Cancel,177579071,,,-8000,,,
7.007348,,Cancel,177579079,,,-1000,,,
7.007415,,Insert,177579443,0,A,1000,147100,G,
7.008999,,Insert,177579667,0,B,8000,146800,G,
7.009032,,Cancel,177579443,,,-1000,,,
7.009133,,Cancel,177579379,,,-1000,,,
7.009155,,Insert,177579691,0,B,1000,146600,G,
7.009369,,Cancel,177579363,,,-2000,,,
7.009369,,Insert,177579711,0,B,2000,112900,G,
7.009488,,Insert,177579723,0,A,1000,147100,G,
7.024833,,Insert,177580103,0,B,1000,146900,G,
7.024857,,Cancel,177579667,,,-8000,,,
7.024861,,Insert,177580111,0,B,1000,146900,G,
7.024862,,Insert,177580115,0,B,1000,146900,G,
7.024866,,Cancel,177579055,,,-8000,,,
7.024894,,Insert,177580119,0,A,400,147100,G,
7.024905,,Insert,177580123,0,B,8000,146900,G,
7.024909,,Cancel,177579111,,,-400,,,
7.02493,,Cancel,177578883,,,-2000,,,
7.025969,,Cancel,177580103,,,-1000,,,
7.026054,,Cancel,177580123,,,-8000,,,
7.02631,,Cancel,177580115,,,-1000,,,
7.026818,,Insert,177580203,0,B,2000,146900,G,
7.046091,,Insert,177580663,0,B,8000,146900,G,
7.046119,,Insert,177580667,0,B,1000,146900,G,
7.046279,,Insert,177580675,0,B,1000,146900,G,
7.059302,,Cancel,177578919,,,-1000,,,
7.073915,,Cancel,177580675,,,-1000,,,
7.074141,,Cancel,177580667,,,-1000,,,
7.074169,,Cancel,177580663,,,-8000,,,
7.082473,,Cancel,177580203,,,-2000,,,
7.082505,,Cancel,177579691,,,-1000,,,
7.093742,,Cancel,177579723,,,-1000,,,
7.093754,,Cancel,177575667,,,-2000,,,
7.093754,,Insert,177581959,0,A,2000,181600,G,
7.093862,,Cancel,177578831,,,-1000,,,
7.094009,,Insert,177582039,0,A,1000,147100,G,
7.094036,,Insert,177582047,0,B,1000,146600,G,
7.094086,,Insert,177582067,0,A,1000,147000,G,
7.09411,,Cancel,177577151,,,-2000,,,
7.09411,,Cancel,177578835,,,-1000,,,
7.094114,,Cancel,177577779,,,-1000,,,
7.094118,,Insert,177582083,0,A,3000,147300,G,
7.094136,,Cancel,177575891,,,-1000,,,
7.094187,,Cancel,177575459,,,-1000,,,
7.094198,,Cancel,177575439,,,-2000,,,
7.094208,,Insert,177582123,0,A,400,147000,G,
7.09434,,Cancel,177580119,,,-400,,,
7.094344,,Cancel,177582047,,,-1000,,,
7.09532,,Insert,177582591,0,A,1000,147600,G,
7.09901,,Cancel,7028108,,,-10000,,,
7.09901,,Cancel,7028109,,,-10000,,,
7.09901,,Insert,7028110,1,A,10000,147600,G,
7.09901,,Insert,7028111,1,B,10000,146400,G,
7.103305,,Insert,177583007,0,A,1000,147100,G,
7.103504,,Cancel,177583007,,,-1000,,,
7.103651,,Insert,177583067,0,A,1000,147100,G,
7.104879,,Insert,177583247,0,A,8000,147000,G,
7.104879,,Cancel,177572723,,,-740,,,
7.104889,,Insert,177583259,0,A,1000,147100,G,
7.104898,,Cancel,177580111,,,-1000,,,
7.104993,,Cancel,177579711,,,-2000,,,
7.104993,,Insert,177583307,0,B,2000,112800,G,
7.105078,,Insert,177583327,0,B,2000,145900,G,
7.105258,,Insert,177583339,0,B,1000,146200,G,
7.105373,,Cancel,177572583,,,-1000,,,
7.107115,,Cancel,177569807,,,-1000,,,
7.111402,,Insert,177583579,0,B,1000,146500,G,
7.112203,,Insert,177583643,0,B,1000,146800,G,
7.112612,,Insert,177583667,0,B,1000,146800,G,
7.112873,,Cancel,177583667,,,-1000,,,
7.11295,,Cancel,177572627,,,-8000,,,
7.112959,,Cancel,177576243,,,-3000,,,
7.113272,,Insert,177583791,0,A,1000,147300,G,
7.113584,,Cancel,177583791,,,-1000,,,
7.113958,,Insert,177583879,0,B,1000,146800,G,
7.114217,,Insert,177583919,0,B,8000,146800,G,
7.120833,,Insert,177584059,0,A,2000,147100,G,
7.120985,,Insert,177584083,0,B,1000,146800,G,
7.121131,,Cancel,177583247,,,-8000,,,
7.121136,,Insert,177584095,0,B,760,146800,G,
7.121185,,Cancel,177582123,,,-400,,,
7.121241,,Insert,177584131,0,A,400,147100,G,
7.122129,,Cancel,177583067,,,-1000,,,
7.123901,,Insert,177584339,0,B,1000,146600,G,
7.130828,,Cancel,177582039,,,-1000,,,
7.130916,,Cancel,177583339,,,-1000,,,
7.131149,,Cancel,177583307,,,-2000,,,
7.131149,,Insert,177584623,0,B,2000,112900,G,
7.131256,,Insert,177584631,0,B,1000,146900,G,
7.13129,,Insert,177584635,0,B,3000,146700,G,
7.131311,,Cancel,177584131,,,-400,,,
7.131398,,Cancel,177583327,,,-2000,,,
7.132608,,Insert,177584691,0,B,2000,146900,G,
7.132635,,Insert,177584699,0,B,1000,146900,G,
7.13267,,Cancel,177582067,,,-1000,,,
7.132807,,Insert,177584731,0,A,1000,147400,G,
7.132814,,Insert,177584735,0,A,2000,148000,G,
7.132843,,Insert,177584739,0,A,1000,147100,G,
7.136727,,Cancel,177583643,,,-1000,,,
7.138434,,Insert,177585135,0,B,1000,146900,G,
7.138467,,Cancel,177581959,,,-2000,,,
7.138467,,Insert,177585143,0,A,2000,181700,G,
7.13869,,Cancel,177585135,,,-1000,,,
7.13871,,Cancel,177583919,,,-8000,,,
7.13871,,Cancel,177584083,,,-1000,,,
7.138736,,Cancel,177584095,,,-760,,,
7.138773,,Cancel,177584339,,,-1000,,,
7.138795,,Cancel,177584691,,,-2000,,,
7.138813,,Cancel,177584699,,,-1000,,,
7.138821,,Cancel,177584635,,,-3000,,,
7.138844,,Insert,177585311,0,A,760,147100,G,
7.13885,,Insert,177585315,0,A,1000,147100,G,
7.138862,,Insert,177585319,0,A,1000,147400,G,
7.138862,,Insert,177585323,0,A,1010,147100,G,
7.138874,,Insert,177585335,0,A,1000,147100,G,
7.138888,,Cancel,177584631,,,-1000,,,
7.138888,,Insert,177585343,0,A,1000,147100,G,
7.138945,,Insert,177585379,0,A,1000,147000,G,
7.13895,,Insert,177585383,0,B,2000,145900,G,
7.139001,,Cancel,177584731,,,-1000,,,
7.13903,,Cancel,177585143,,,-2000,,,
7.13903,,Insert,177585407,0,A,2000,181600,G,
7.139075,,Cancel,177584735,,,-2000,,,
7.139267,,Cancel,177583879,,,-1000,,,
7.139336,,Cancel,177584623,,,-2000,,,
7.139336,,Insert,177585479,0,B,2000,112800,G,
7.139398,,Insert,177585499,0,B,1000,146800,G,
7.139525,,Insert,177585519,0,A,8000,147000,G,
7.139811,,Insert,177585647,0,B,1000,146200,G,
7.139971,,Cancel,177585499,,,-1000,,,
7.140006,,Insert,177585683,0,B,1000,146800,G,
7.140064,,Cancel,177585683,,,-1000,,,
7.140388,,Cancel,177584739,,,-1000,,,
7.140393,,Insert,177585759,0,A,1000,147000,G,
7.141042,,Insert,177585887,0,B,1000,146800,G,
7.14272,,Cancel,177585887,,,-1000,,,
7.142781,,Insert,177586055,0,A,400,147000,G,
7.142817,,Insert,177586059,0,B,1000,146800,G,
7.143192,,Cancel,177585519,,,-8000,,,
7.14367,,Cancel,177585311,,,-760,,,
7.143672,,Cancel,177585319,,,-1000,,,
7.14376,,Insert,177586127,0,B,760,146800,G,
7.143794,,Insert,177586135,0,B,1000,146800,G,
7.143844,,Insert,177586143,0,B,1000,146600,G,
7.14415,,Cancel,177586143,,,-1000,,,
7.146335,,Cancel,177586055,,,-400,,,
7.147307,,Insert,177586263,0,B,1000,146600,G,
7.14904,,Cancel,177586263,,,-1000,,,
7.149058,,Insert,177586315,0,A,8000,147000,G,
7.149079,,Cancel,177586127,,,-760,,,
7.149231,,Cancel,177586135,,,-1000,,,
7.149313,,Cancel,177571383,,,-1000,,,
7.149493,,Cancel,177586059,,,-1000,,,
7.149624,,Insert,177586431,0,B,1000,146800,G,
7.14965,,Insert,177586435,0,B,1000,146800,G,
7.151014,,Insert,177586471,0,B,760,146800,G,
7.151059,,Cancel,177586315,,,-8000,,,
7.151288,,Cancel,177585315,,,-1000,,,
7.151385,,Insert,177586523,0,A,1000,147100,G,
7.155695,,Cancel,177586523,,,-1000,,,
7.155705,,Cancel,177585759,,,-1000,,,
7.155766,,Insert,177586715,0,A,400,147100,G,
7.165778,,Insert,177586907,0,B,8000,146800,G,
7.165787,,Insert,177586911,0,B,1000,146800,G,
7.165802,,Cancel,177567067,,,-1000,,,
7.165839,,Insert,177586923,0,B,1000,146800,G,
7.181305,,Insert,177587059,0,B,8000,146800,G,
7.181333,,Insert,177587071,0,A,1000,176700,G,
7.181533,,Insert,177587091,0,B,1000,146800,G,
7.187776,,Cancel,177587059,,,-8000,,,
7.212041,,Cancel,177547775,,,-1000,,,
7.212065,,Cancel,177565543,,,-1000,,,
7.22242,,Insert,177587507,0,B,1000,145300,G,
7.235443,,Cancel,177587091,,,-1000,,,
7.235465,,Cancel,177578499,,,-1000,,,
7.23547,,Insert,177587587,0,A,1000,191300,G,
7.235494,,Insert,177587591,0,A,1000,148500,G,
7.235494,,Cancel,177586923,,,-1000,,,
7.235521,,Insert,177587595,0,B,1000,102500,G,
7.241851,,Insert,177587711,0,B,8000,146800,G,
7.241859,,Cancel,177586911,,,-1000,,,
7.241904,,Insert,177587731,0,B,1000,146800,G,
7.242667,,Cancel,177585335,,,-1000,,,
7.242698,,Cancel,177585647,,,-1000,,,
7.242779,,Cancel,177585379,,,-1000,,,
7.242788,,Cancel,177585343,,,-1000,,,
7.242809,,Insert,177587791,0,A,1000,147400,G,
7.24281,,Insert,177587799,0,A,1000,147200,G,
7.242814,,Insert,177587803,0,B,1000,146600,G,
7.242838,,Insert,177587807,0,A,1000,147100,G,
7.242885,,Cancel,177585407,,,-2000,,,
7.242885,,Insert,177587815,0,A,2000,181700,G,
7.242985,,Cancel,177585479,,,-2000,,,
7.242985,,Insert,177587819,0,B,2000,112900,G,
7.2431,,Insert,177587835,0,A,2000,148000,G,
7.243139,,Insert,177587843,0,B,1000,146900,G,
7.243161,,Cancel,177587711,,,-8000,,,
7.243175,,Insert,177587855,0,B,3000,146700,G,
7.243175,,Insert,177587859,0,B,1000,146900,G,
7.243286,,Cancel,177585383,,,-2000,,,
7.245178,,Cancel,177587859,,,-1000,,,
7.245207,,Insert,177587959,0,A,1000,147100,G,
7.245215,,Cancel,177587803,,,-1000,,,
7.245235,,Insert,177587963,0,A,1000,147100,G,
7.24526,,Cancel,177587843,,,-1000,,,
7.245585,,Insert,177587975,0,B,1000,146800,G,
7.245597,,Insert,177587979,0,B,2000,145900,G,
7.245681,,Cancel,177587819,,,-2000,,,
7.245681,,Insert,177587991,0,B,2000,112800,G,
7.245958,,Insert,177587995,0,B,1000,146200,G,
7.254191,,Insert,177588139,0,B,8000,146800,G,
7.254285,,Cancel,177582591,,,-1000,,,
7.254418,,Cancel,177587995,,,-1000,,,
7.254577,,Cancel,177587959,,,-1000,,,
7.254603,,Insert,177588151,0,B,1000,146600,G,
7.254655,,Cancel,177587991,,,-2000,,,
7.254655,,Insert,177588155,0,B,2000,112900,G,
7.26148,,Cancel,177588155,,,-2000,,,
7.26148,,Insert,177588227,0,B,2000,112800,G,
7.261504,,Cancel,177588151,,,-1000,,,
7.261507,,Cancel,177566263,,,-1000,,,
7.261764,,Insert,177588243,0,B,1000,146200,G,
7.261789,,Insert,177588251,0,B,1000,117100,G,
7.271985,,Insert,177588411,0,A,1000,147100,G,
7.27199,,Cancel,177588139,,,-8000,,,
7.271998,,Insert,177588415,0,A,1000,147200,G,
7.272012,,Insert,177588419,0,A,1000,147100,G,
7.272222,,Insert,177588439,0,A,1000,147400,G,
7.283125,,Cancel,177588439,,,-1000,,,
7.369318,,Insert,177589699,0,A,1000,147400,G,
7.369341,,Cancel,177587595,,,-1000,,,
7.381132,,Cancel,177587731,,,-1000,,,
7.381163,,Insert,177589871,0,B,1000,102600,G,
7.381183,,Cancel,177587815,,,-2000,,,
7.381183,,Insert,177589887,0,A,2000,181600,G,
7.435757,,Cancel,7028110,,,-10000,,,
7.435757,,Cancel,7028111,,,-10000,,,
7.435757,,Insert,7028112,1,A,10000,147600,G,
7.435757,,Insert,7028113,1,B,10000,146400,G,
7.437955,,Insert,177591351,0,B,1000,146200,G,
7.445326,,Insert,5006895,1,A,9,147500,G,
7.456957,,Insert,5006896,1,A,9,147700,G,
7.522416,,Cancel,177587507,,,-1000,,,
7.522423,,Insert,177592263,0,B,1000,145400,G,
7.559169,,Cancel,177586471,,,-760,,,
7.55918,,Insert,177592815,0,A,1000,147000,G,
7.559208,,Cancel,177588415,,,-1000,,,
7.559208,,Cancel,177587799,,,-1000,,,
7.559243,,Insert,177592835,0,A,400,147000,G,
7.559261,,Cancel,177586715,,,-400,,,
7.559273,,Cancel,177586431,,,-1000,,,
7.559275,,Cancel,177587791,,,-1000,,,
7.559354,,Cancel,177587835,,,-2000,,,
7.559549,,Cancel,177586435,,,-1000,,,
7.560026,,Insert,177592899,0,A,1000,147600,G,
7.560352,,Cancel,177592835,,,-400,,,
7.572528,,Insert,177593187,0,A,8000,147000,G,
7.572538,,Cancel,177587807,,,-1000,,,
7.57281,,Cancel,177587975,,,-1000,,,
7.57303,,Insert,177593231,0,A,1000,147300,G,
7.573043,,Insert,177593235,0,B,1000,146800,G,
7.573118,,Insert,177593239,0,B,780,146800,G,
7.573327,,Cancel,177593231,,,-1000,,,
7.573343,,Insert,177593263,0,B,1000,146800,G,
7.573453,,Insert,177593267,0,B,1000,146800,G,
7.602273,,Cancel,177593235,,,-1000,,,
7.602278,,Cancel,177593267,,,-1000,,,
7.602292,,Cancel,177593187,,,-8000,,,
7.602328,,Insert,177593675,0,A,400,147100,G,
7.610639,,Insert,177593935,0,A,1000,147000,G,
7.63664,,Cancel,177593239,,,-780,,,
7.647491,,Insert,177594319,0,A,8000,147000,G,
7.647513,,Cancel,177589871,,,-1000,,,
7.647777,,Cancel,177592263,,,-1000,,,
7.647802,,Insert,177594355,0,B,1000,102500,G,
7.647889,,Cancel,177593263,,,-1000,,,
7.647997,,Cancel,177570011,,,-2000,,,
7.648304,,Cancel,177583579,,,-1000,,,
7.648409,,Cancel,177587855,,,-3000,,,
7.648414,,Cancel,177586907,,,-8000,,,
7.648445,,Insert,177594407,0,A,1000,147000,G,
7.648472,,Insert,177594423,0,A,1000,147000,G,
7.648475,,Insert,177594427,0,A,400,147000,G,
7.648488,,Cancel,177593675,,,-400,,,
7.6485,,Cancel,177570007,,,-1000,,,
7.648539,,Insert,177594451,0,B,2000,145800,G,
7.648566,,Insert,177594467,0,B,1000,146700,G,
7.64935,,Cancel,177573299,,,-1000,,,
7.673124,,Cancel,177594407,,,-1000,,,
7.673221,,Insert,177594975,0,B,1000,146800,G,
7.673249,,Cancel,177594423,,,-1000,,,
7.673257,,Insert,177594979,0,B,3000,146600,G,
7.673309,,Insert,177594983,0,B,1000,146500,G,
7.673543,,Cancel,177594451,,,-2000,,,
7.673543,,Insert,177594991,0,B,2000,146800,G,
7.681316,,Insert,177595095,0,B,8000,146800,G,
7.681322,,Cancel,177594467,,,-1000,,,
7.681358,,Insert,177595103,0,B,1000,146800,G,
7.681448,,Insert,177595111,0,B,1000,146800,G,
7.681618,,Cancel,177594319,,,-8000,,,
7.681621,,Insert,177595127,0,B,1000,146800,G,
7.681625,,Insert,177595131,0,B,780,146800,G,
7.681674,,Cancel,177594427,,,-400,,,
7.681723,,Insert,177595151,0,A,400,147100,G,
7.692976,,Cancel,177595131,,,-780,,,
7.69302,,Insert,177595595,0,A,8000,147000,G,
7.693037,,Cancel,177595095,,,-8000,,,
7.69326,,Cancel,177595127,,,-1000,,,
7.693303,,Cancel,177595103,,,-1000,,,
7.693345,,Cancel,177595111,,,-1000,,,
7.693362,,Cancel,177595151,,,-400,,,
7.718111,,Insert,5006897,1,A,24,147700,G,
7.724038,,Cancel,7028112,,,-10000,,,
7.724038,,Cancel,7028113,,,-10000,,,
7.724038,,Insert,7028114,1,A,10000,147500,G,
7.724038,,Insert,7028115,1,B,10000,146300,G,
7.734711,,Insert,177596207,0,A,400,147000,G,
7.762419,,Insert,177596455,0,B,1000,145300,G,
7.804498,,Insert,177597023,0,B,8000,146800,G,
7.804806,,Insert,177597047,0,B,1000,146800,G,
7.804809,,Insert,177597051,0,B,1000,146800,G,
7.805156,,Insert,177597071,0,B,1000,146800,G,
7.810485,,Cancel,177597071,,,-1000,,,
7.810525,,Cancel,177597047,,,-1000,,,
7.810772,,Cancel,177597051,,,-1000,,,
7.839592,,Insert,177597495,0,B,20,146800,G,
7.893329,,Insert,177598011,0,B,1000,146800,G,
7.90464,,Cancel,177595595,,,-8000,,,
7.904665,,Insert,177598167,0,B,780,146800,G,
7.904695,,Insert,177598179,0,B,1000,146800,G,
7.9047,,Cancel,177596207,,,-400,,,
7.904733,,Cancel,177589699,,,-1000,,,
7.904772,,Insert,177598195,0,A,400,147100,G,
7.904871,,Cancel,177596455,,,-1000,,,
7.90511,,Insert,177598263,0,B,1000,146800,G,
7.905147,,Cancel,177588411,,,-1000,,,
7.905152,,Cancel,177593935,,,-1000,,,
7.905656,,Insert,177598347,0,A,1000,147100,G,
7.906342,,Insert,177598503,0,B,1000,146400,G,
7.906673,,Insert,177598567,0,A,8000,147000,G,
7.906916,,Cancel,177598167,,,-780,,,
7.906991,,Insert,177598599,0,A,1000,147000,G,
7.907144,,Cancel,177598503,,,-1000,,,
7.907307,,Cancel,177598011,,,-1000,,,
7.907695,,Cancel,177598195,,,-400,,,
7.910095,,Cancel,177598263,,,-1000,,,
7.911656,,Cancel,177598179,,,-1000,,,
7.91281,,Insert,177598703,0,B,1000,146800,G,
7.912955,,Insert,177598711,0,B,1000,146800,G,
7.913042,,Insert,177598719,0,B,1000,146800,G,
7.913331,,Insert,177598727,0,B,1000,145300,G,
7.913331,,Cancel,177598567,,,-8000,,,
7.913402,,Insert,177598739,0,B,1000,146600,G,
7.91347,,Cancel,177598727,,,-1000,,,
7.913535,,Insert,177598755,0,B,780,146800,G,
7.913697,,Cancel,177598739,,,-1000,,,
7.913905,,Cancel,177598599,,,-1000,,,
7.942421,,Insert,177599163,0,B,1000,145400,G,
7.983374,,Cancel,177598755,,,-780,,,
7.983402,,Cancel,177598711,,,-1000,,,
7.983404,,Cancel,177597023,,,-8000,,,
7.983433,,Insert,177599375,0,A,400,147100,G,
7.983478,,Cancel,177598703,,,-1000,,,
7.983486,,Cancel,177599163,,,-1000,,,
7.983514,,Insert,177599407,0,A,8000,147000,G,
7.983585,,Insert,177599443,0,B,1000,146800,G,
7.983612,,Cancel,177598719,,,-1000,,,
7.983703,,Cancel,177599443,,,-1000,,,
7.983748,,Insert,177599475,0,A,1000,147000,G,
7.983781,,Insert,177599483,0,A,1000,147000,G,
7.983811,,Insert,177599495,0,B,1000,146800,G,
7.983903,,Cancel,177587591,,,-1000,,,
7.983924,,Insert,177599555,0,A,400,147000,G,
7.983938,,Cancel,177599375,,,-400,,,
7.983985,,Cancel,177594983,,,-1000,,,
7.984011,,Cancel,177599495,,,-1000,,,
7.984158,,Insert,177599615,0,B,1000,146800,G,
7.984187,,Insert,177599619,0,B,1000,146500,G,
7.985066,,Cancel,177599483,,,-1000,,,
7.985213,,Insert,177599683,0,B,780,146800,G,
7.988568,,Cancel,177599683,,,-780,,,
7.988598,,Cancel,177599407,,,-8000,,,
7.988685,,Cancel,177599615,,,-1000,,,
7.991793,,Insert,177599755,0,B,8000,146800,G,
7.991796,,Insert,177599759,0,A,8000,147000,G,
7.991806,,Insert,177599767,0,B,1000,146800,G,
7.992214,,Insert,177599791,0,B,1000,146800,G,
7.992504,,Cancel,177599619,,,-1000,,,
7.992542,,Insert,177599815,0,B,1000,146500,G,
7.993477,,Insert,177599819,0,B,1000,146800,G,
7.994419,,Cancel,177599759,,,-8000,,,
7.994475,,Cancel,177599555,,,-400,,,
7.995004,,Insert,177599855,0,B,1000,146800,G,
7.995971,,Insert,177599907,0,A,8000,147000,G,
7.995971,,Cancel,177599791,,,-1000,,,
7.995973,,Insert,177599911,0,A,1000,147100,G,
7.995981,,Cancel,177599755,,,-8000,,,
7.996176,,Cancel,177599855,,,-1000,,,
7.996198,,Insert,177599939,0,B,1000,146800,G,
7.996308,,Cancel,177599939,,,-1000,,,
7.996314,,Cancel,177599767,,,-1000,,,
7.996569,,Cancel,177599819,,,-1000,,,
